Position RDA2 color vapr AnnTemp Iso TempSea MaxTempWarm MinTempCold AnnPre PreWet PreDry predictor correlation
114141 0.017126197151433 darkred 0.328834640762322 0.367415132377454 -0.0209347037854235 -0.022881128918762 0.117726220350821 0.366138916614506 0.285584456546557 0.283203158172784 -0.103272815906309 AnnTemp 0.367415132377454
124847 0.0140613337564608 darkred 0.447472041277028 0.235979272571776 -0.00612331835104463 -0.135567428148952 -0.0799952664068558 0.428357077121904 0.524461065488229 0.388929999554166 -0.1601223607947 AnnPre 0.524461065488229
126218 0.0185996075110766 darkred 0.432905986646774 0.222275953208919 -0.299596728404885 0.251707755416925 -0.0871423632868659 0.413438356559524 -0.0678773394833456 -0.0722746263398352 -0.120355510390974 vapr 0.432905986646774
127596 0.0141475817956728 darkred 0.354569828276986 0.113680340568165 -0.163534511691176 0.119378226185511 -0.163045649123147 0.393480031964207 0.0269795941814449 -0.0603387924643305 -0.0395213917761005 MinTempCold 0.393480031964207
319043 0.0134967471942995 darkred 0.300027894657338 0.124450003757119 -0.135519974733985 0.0569972680244852 -0.0979442604091667 0.284614920880514 0.199853175872687 0.103113229858957 -0.141143622090027 vapr 0.300027894657338
319045 0.0134967471942995 darkred 0.300027894657338 0.124450003757119 -0.135519974733985 0.0569972680244852 -0.0979442604091667 0.284614920880514 0.199853175872687 0.103113229858957 -0.141143622090027 vapr 0.300027894657338
353786 0.0135527378752691 darkred -0.383715955463969 -0.142366087763797 0.335096899585396 -0.220194606865439 0.113671444534755 -0.26606587622407 -0.0690762505026966 -0.0591136940498352 0.229158345547592 vapr 0.383715955463969
9218121 0.0137341216394808 darkred 0.389594616063955 0.212746141861427 -0.229713792882466 0.162462914044491 -0.0532566763328747 0.336826372622724 0.0430251552539825 0.0539242612420338 -0.148867872248257 vapr 0.389594616063955
9233614 0.0165254199589682 darkred 0.368639436304475 0.126893661816717 -0.245792134432141 0.122672378097074 -0.179579103403289 0.361223578171236 0.0974682234685097 0.0583029185910565 -0.209754550970695 vapr 0.368639436304475
9235673 0.0139165988816221 darkred -0.291036742822087 -0.484222469628822 0.381963935952692 -0.303995284173207 -0.198894210611091 -0.318107849442231 -0.00334680171490743 -0.206993172764713 0.393068168379532 AnnTemp 0.484222469628822
9238292 0.0150296362039001 darkred -0.240708753811844 -0.333944793282165 -0.00390481409804911 -0.0248617957436512 -0.145813132615027 -0.340324976651857 -0.184965013778029 -0.133682148176948 0.0809612248678545 MinTempCold 0.340324976651857
9249494 0.0163911638202102 darkred -0.359220402973623 -0.468133336061917 0.138051451598834 -0.164266088010967 -0.195428013681842 -0.429978874217189 -0.114079163235609 -0.101585883558546 0.220609023353305 AnnTemp 0.468133336061917
9250336 0.0134164081892503 darkred -0.30662766351958 -0.434889500965502 0.0955255742413448 -0.103501695488014 -0.176655793017425 -0.393732696111727 -0.203134591539954 -0.144248112179445 0.23188838180606 AnnTemp 0.434889500965502
9260294 0.0156054092243816 darkred 0.391841053953003 0.108606750087668 -0.225101496785681 0.0506643320223553 -0.17777760109022 0.309420313433582 0.342084493861556 0.287256804030751 -0.224476586078992 vapr 0.391841053953003
9260819 0.0142134536974139 darkred 0.434469073818545 0.142624632087584 0.00585014333069034 -0.167990604005134 -0.168478633273144 0.402875416928222 0.620995184819245 0.435539835746551 -0.13788062729651 AnnPre 0.620995184819245
9284962 0.0134192061166023 darkred 0.385990290360584 0.0409420765975315 -0.144148366400947 0.0795057708330164 -0.212908450245298 0.345217655166803 0.141640023916932 -0.0121647447753766 -0.0594552922859677 vapr 0.385990290360584
11792020 0.0179971220001443 darkred 0.436288571927738 0.0510960324273272 -0.252928120431469 0.131816129231314 -0.279171418413837 0.390398512958236 0.110938334228148 0.0318023099441511 -0.0906719051515991 vapr 0.436288571927738
13760866 0.0140155672023243 darkred 0.343015765308992 0.0155967299437734 -0.0849314445888897 -0.0082322243652094 -0.25425173055684 0.366817211175422 0.257643074005459 0.10093569892642 -0.0471133186554005 MinTempCold 0.366817211175422
13862106 0.0139516969937748 darkred 0.426784165424325 0.122337369215487 -0.0147309782022908 -0.165441103087793 -0.201307797615317 0.414131345084775 0.657673590335409 0.44621770445685 -0.185769541623904 AnnPre 0.657673590335409
13865642 0.0142001127808931 darkred 0.368173956846871 0.09556003460629 -0.147949398411162 -0.0182405892130737 -0.178895096078753 0.313177812537857 0.448354851023909 0.320944065437461 -0.218628710411585 AnnPre 0.448354851023909
13878149 0.0134741541503486 darkred 0.41779170687419 0.118230918853396 -0.0113734382796705 -0.165978228970194 -0.200183908544767 0.40931099728648 0.653507627006982 0.440855967630868 -0.182690580800438 AnnPre 0.653507627006982
13878854 0.0141299539655246 darkred 0.456673859626179 0.153903987913525 -0.0169225168718047 -0.159460524328696 -0.182495488689915 0.441757626084376 0.604388523163417 0.433610445320276 -0.15407167672448 AnnPre 0.604388523163417
13907938 0.0134797418752648 darkred 0.409036348896406 0.138201634563663 -0.00472569865610011 -0.113877200127828 -0.154754238474247 0.390288573516227 0.456945826444997 0.277481955403624 -0.112666329826407 AnnPre 0.456945826444997
13921230 0.014662375721456 darkred 0.388041478762761 0.119470764138051 -0.249849906479118 0.131543810098453 -0.159736463181881 0.332899865133379 0.218058106485088 0.132809962716954 -0.209564037807404 vapr 0.388041478762761
13944270 0.0158479072163384 darkred 0.42213591345921 0.144970199693605 -0.27386029595543 0.103056487844792 -0.175429811164721 0.348172611408815 0.3392854522187 0.262225650898707 -0.284684286928995 vapr 0.42213591345921
13958018 0.014905509843089 darkred 0.461554699779628 0.205816639374588 -0.038754630009644 -0.0901430691551976 -0.125848864493167 0.468611018328519 0.439550058275753 0.305934365247681 -0.142266067353322 MinTempCold 0.468611018328519
14371813 0.0149502286829142 darkred 0.31120323275981 -0.0893625536444032 -0.0193614467198542 -0.0883080986873003 -0.345054339679644 0.360452158694558 0.342124407863584 0.148425141573715 0.0282390975240064 MinTempCold 0.360452158694558
14371819 0.0149502286829142 darkred 0.31120323275981 -0.0893625536444032 -0.0193614467198542 -0.0883080986873003 -0.345054339679644 0.360452158694558 0.342124407863584 0.148425141573715 0.0282390975240064 MinTempCold 0.360452158694558
14371825 0.0156104496264999 darkred 0.321512865077377 -0.0780594628809157 -0.0284408237047127 -0.0806170985522026 -0.340028147461919 0.367124391108823 0.34297582743253 0.154055710906833 0.0246534984513048 MinTempCold 0.367124391108823
14375748 0.013393492135211 darkred 0.418723724254254 0.115814628174343 -0.00947884090887515 -0.167426814474069 -0.201968509010288 0.407403124371835 0.649940650066346 0.438489051117591 -0.178164439700914 AnnPre 0.649940650066346
14376201 0.0142408236518791 darkred 0.379776382218738 0.177206377073696 -0.0235186495070356 -0.114271938295293 -0.124873225796617 0.392967087043413 0.57717624885295 0.389039761868617 -0.186647670069891 AnnPre 0.57717624885295
14379238 0.0153624415901779 darkred 0.366893290893584 0.0568056501493414 -0.060361637078841 -0.0298631304621514 -0.2165296223431 0.380244681589835 0.291411576333449 0.127186317738738 -0.0369021291412601 MinTempCold 0.380244681589835
14518701 0.0160933428656257 darkred 0.301495955492497 0.120884023148414 -0.313083980527232 0.213418879479026 -0.113401122123112 0.234925149028882 0.0828872011578585 0.0618299916409665 -0.231348827026409 Iso 0.313083980527232
14519297 0.0185150291590734 darkred -0.382142589078433 -0.307953859194483 0.192121383897463 -0.146754653068527 -0.0223858086289158 -0.381276394290896 -0.0961891850101662 -0.0645829147700785 0.187204573483839 vapr 0.382142589078433
14519681 0.0159191887725432 darkred -0.367033875910836 -0.294395641178965 0.263352881097326 -0.21561046100242 -0.0147476668779132 -0.344772847092817 -0.00701633818186346 -0.0161421474165267 0.221208371747168 vapr 0.367033875910836
14519683 0.0155816404841896 darkred -0.365368340346421 -0.293550895205542 0.262670194731289 -0.215277230841619 -0.0159450012812908 -0.340570097894905 -0.00850184530071973 -0.0158745752449147 0.222307538569245 vapr 0.365368340346421
14523190 0.0149521573329538 darkred 0.290312299578941 0.168194742918668 -0.267620969191215 0.18132768318428 -0.0642996863767286 0.260063697508284 0.0807649116185864 0.0753480358684532 -0.227160413139311 vapr 0.290312299578941
14567599 0.0151980270307935 darkred -0.373514517458148 -0.307639957456216 0.0169253307145691 0.060997778652428 -0.0246474069791088 -0.40177769513849 -0.382814653346108 -0.27983333294904 0.142884944540662 MinTempCold 0.40177769513849
14676076 0.0154768992067007 darkred 0.440422458753362 0.308867957708971 0.0197665030879923 -0.0740314498484028 0.0154704936068439 0.440809572774431 0.308642833931886 0.201858229796434 -0.063879223359547 MinTempCold 0.440809572774431
14716990 0.0137700650282586 darkred -0.368616917183866 -0.361302989820974 0.0438876545903434 -0.033104512008111 -0.105987352384885 -0.381979386781552 -0.187795289430227 -0.129527933286976 0.0998848106591261 MinTempCold 0.381979386781552
14727240 0.0137090015211972 darkred -0.387271675865493 -0.28780596843144 0.304874424953338 -0.282539543069799 -0.0370047136645037 -0.312992235664482 0.140992839216597 0.0843800255331566 0.14944994565202 vapr 0.387271675865493
14751026 0.015048451949847 darkred -0.449411274619653 -0.325858789552222 0.260722690085721 -0.245988290103292 0.0116531631576688 -0.455488017993949 0.071282372137373 0.0645474173968927 0.149008628420665 MinTempCold 0.455488017993949
14764269 0.0152336051173341 darkred 0.25945309770055 0.0871455704714059 -0.0799603439250455 0.0637698563216708 -0.116256045006854 0.294016912855872 0.151923992514791 -0.00330852446443849 -0.00707051629663369 MinTempCold 0.294016912855872
14770091 0.0142973348354627 darkred 0.298659846705292 0.0928393191047044 0.231343068026871 -0.249116733336375 -0.103497732986205 0.352677186129145 0.41702654029822 0.146156114709332 0.087863510433932 AnnPre 0.41702654029822
14869302 0.0139929051535932 darkred -0.392396626286514 -0.279793942717692 0.382662474086864 -0.338935956953409 0.000451508108779027 -0.327597152286145 0.123169934025794 0.0678666145525997 0.1977318031571 vapr 0.392396626286514
14872603 0.0142956411572269 darkred 0.387065554228061 0.287857237911874 -0.359826755012179 0.32346285164665 0.00726298004928844 0.33245871854712 -0.0847995923665132 -0.0631646228143383 -0.197446368126408 vapr 0.387065554228061
14883530 0.0174660379535172 darkred 0.3846385247069 0.370639821589663 -0.0288404487510515 0.00739267437645314 0.0748945277991825 0.436131041940108 0.272755089929691 0.182255744430434 -0.0905738546029278 MinTempCold 0.436131041940108
14900208 0.0164166005819658 darkred -0.366335565790918 -0.21469203561654 0.293949172845824 -0.288437881625061 0.0421635937045761 -0.334442849783563 0.173887716144635 0.178457377718684 0.109554593552703 vapr 0.366335565790918
14912309 0.0199657061219303 darkred 0.300834560653959 0.277918129510964 -0.249743132267727 0.223867100930415 0.0482003827083653 0.272663665636982 0.0193289065665117 -0.000688889467419695 -0.161938731218841 vapr 0.300834560653959
14920467 0.015093399983366 darkred -0.414100263073693 -0.393576288803412 0.359885587572539 -0.30933516449919 -0.0882366832498225 -0.366637820807612 0.105908834687391 -0.0207184616733609 0.219607138938359 vapr 0.414100263073693
14920681 0.0184451455352127 darkred -0.426495665393953 -0.408912558769202 0.381865890039996 -0.342949347087067 -0.0962749686490426 -0.379653553918618 0.113656328256962 0.00705408343534182 0.229712400381261 vapr 0.426495665393953
14920765 0.0159528316292813 darkred -0.459371852013891 -0.392224720717822 0.391104489255564 -0.334556360204276 -0.057842791926604 -0.426195613812269 0.144289543089737 0.000598570630898064 0.212629598894379 vapr 0.459371852013891
14937093 0.0186036115093582 darkred -0.463911888358593 -0.384595707434262 0.307427174275406 -0.285525553612903 -0.0588962081702456 -0.456909113249851 0.0891197547473785 0.0513470484981799 0.175204470385137 vapr 0.463911888358593
14945069 0.0163150978380421 darkred 0.337178876761698 0.413941818757024 -0.0359361378722831 0.062112766957513 0.173543475696147 0.376924150401103 0.102455884561206 0.0699227522222791 -0.0861928279012449 AnnTemp 0.413941818757024
14945091 0.0162779545131293 darkred 0.329414917662119 0.419104023840068 -0.0434634593482401 0.0720185214352996 0.182585675070874 0.367979163991307 0.101808446164527 0.070289560324476 -0.0940883326067581 AnnTemp 0.419104023840068
