Position RDA4 color vapr AnnTemp Iso TempSea MaxTempWarm MinTempCold AnnPre PreWet PreDry predictor correlation
560667 0.00364939908471605 darkred -0.0412145466290277 -0.0163602906169158 0.102092047238833 -0.0825055783445833 -0.0161565117638831 0.0446615760369375 -0.00986928207488168 -0.028141380078404 0.0594884561272657 Iso 0.102092047238833
1211097 0.0040299897203119 darkred 0.0542142824040863 -0.109648916737948 -0.0542329547886413 0.0110277475141961 -0.136767535622459 -0.00323029154429763 0.0499254075328325 -0.0159296161925064 0.0108968668938589 MaxTempWarm 0.136767535622459
1561632 0.00396977332738487 darkred -0.174763588454984 -0.138325112471011 0.050145054483481 -0.00429815720947006 -0.00246109614431222 -0.20890481348636 -0.00827865671755893 -0.0729252979233418 0.0586156070291581 MinTempCold 0.20890481348636
3610818 0.00373379419623835 darkred -0.020996537450154 -0.0361710359870817 0.0213180690479649 0.00536431432960029 -0.0387669616663819 0.0399316406357728 -0.0944053158453128 -0.108705407163429 0.0350273080864576 PreWet 0.108705407163429
3682483 0.00371552309663778 darkred -0.023881883620939 -0.16102855719392 -0.031225804927622 0.0130174033548444 -0.152981982905819 -0.0514127189998314 0.0183580962375453 -0.0595381135611468 0.000536933477407394 AnnTemp 0.16102855719392
3722184 0.00370894579448334 darkred 0.0365094439461769 0.035793836040577 0.101692017795727 -0.108924269488401 0.0138852813839083 0.0838436567079425 0.111893119276043 0.0972902004163708 0.0333823020844793 AnnPre 0.111893119276043
4157471 0.00371332693804262 darkred 0.0646493194699952 0.0785716479468523 0.0675940326699235 -0.038594257131879 0.024521687307619 0.1498713522532 -0.041141471804003 -0.010404978445729 0.0820936635539906 MinTempCold 0.1498713522532
4377399 0.00394203703666361 darkred 0.117031021795493 -0.0834939579885289 -0.176665327396196 0.0883725947998578 -0.171146431464884 0.02398579102754 0.109352436544887 0.0337677712671176 -0.138957298733123 Iso 0.176665327396196
4393613 0.0036586225439943 darkred -0.14930408759877 -0.104776392698117 -0.0743918184979232 0.129427850504069 0.0161438325367314 -0.206604668151478 -0.246719065581511 -0.195601350866606 0.0397811745685574 AnnPre 0.246719065581511
5212373 0.0055679126045256 darkred -0.145728732518303 -0.285468769838765 0.00875777770648632 -0.00340608623369422 -0.160012598814759 -0.209965643998116 0.0248900663453529 -0.1218714464903 0.0724950668641974 AnnTemp 0.285468769838765
5270684 0.00424332284551982 darkred -0.0853147762831096 -0.0419220305036579 -0.10316906818679 0.130356153361303 0.0417527687748806 -0.174634999927647 -0.0685366971975137 -0.0835131657484407 -0.0368200684669691 MinTempCold 0.174634999927647
6024832 0.00391924640509804 darkred -0.0313212535605776 -0.0402235411019125 0.00213221565302373 -0.00662629848353206 -0.013879007671034 -0.0767118886308894 0.0879057365455061 0.0261539485578915 -0.0253587686536179 AnnPre 0.0879057365455061
6405938 0.00437905583447529 darkred -0.118800943940431 -0.205129737886317 0.0236919263682893 -0.0179051811294299 -0.115822281973767 -0.168454840031237 0.0832758452828685 -0.0609123635955222 0.0092409589483063 AnnTemp 0.205129737886317
6688091 0.00395322535481122 darkred 0.264110001616705 0.115731097637177 -0.00237321072217018 -0.0812034060735979 -0.10128497128118 0.327477717132656 0.182022064664374 0.173929607470039 -0.0268272998315411 MinTempCold 0.327477717132656
8077602 0.0037989085322556 darkred 0.000297288484767793 0.0238766780408043 0.148957299148783 -0.121616668571368 0.0354240011709198 0.0591968281406464 -0.0296150487864421 0.00359959911216517 0.114788301897271 Iso 0.148957299148783
8448218 0.00454098059621445 darkred 0.115309470896975 0.0207604991892551 -0.00570470222765969 -0.0117591067503914 -0.085877306662611 0.196739466916169 -0.0874619403073679 -0.0241599126495138 0.0560815369768729 MinTempCold 0.196739466916169
8455904 0.00394280178498162 darkred 0.275253064790763 0.0870082841703882 0.0518288050230723 -0.118660623017231 -0.11983932303904 0.34238966146937 0.220507208768872 0.152408758327988 0.0212819670888612 MinTempCold 0.34238966146937
