Position RDA5 color vapr AnnTemp Iso TempSea MaxTempWarm MinTempCold AnnPre PreWet PreDry predictor correlation
1421226 0.00149453898991237 darkred 0.0913185115645931 -0.0763428368413822 0.0529295350044046 -0.174631074582627 -0.220908445310196 0.176511495710066 0.315687577851714 0.216578063662987 -0.0866912551661493 AnnPre 0.315687577851714
1421791 0.00162537844747045 darkred 0.0853071282511162 -0.0840473061933619 0.0553370233175422 -0.177856138397061 -0.224202415016703 0.171981184150141 0.315660822890571 0.212703941422976 -0.0883964835159327 AnnPre 0.315660822890571
1531971 0.00178192514598865 darkred 0.110190792814036 -0.100320511622872 0.0844952401932579 -0.225934547273452 -0.220783409852447 0.146537906812411 0.397038243090704 0.261863773255551 -0.125857343694232 AnnPre 0.397038243090704
1534196 0.00177345032503476 darkred 0.113596812989541 -0.0993921966022815 0.0832606545021518 -0.223722820251347 -0.222463816022982 0.151398671449979 0.399940121953123 0.258731817784061 -0.125445081600897 AnnPre 0.399940121953123
1540507 0.00154302801753127 darkred 0.117865354637529 -0.101552320389329 0.0896317219091567 -0.229060760622273 -0.221913497192346 0.148214351312671 0.404926546220401 0.260817964520247 -0.122033901769037 AnnPre 0.404926546220401
1540512 0.00154302801753127 darkred 0.117865354637529 -0.101552320389329 0.0896317219091567 -0.229060760622273 -0.221913497192346 0.148214351312671 0.404926546220401 0.260817964520247 -0.122033901769037 AnnPre 0.404926546220401
1595956 0.00174873636982883 darkred 0.105459999719738 -0.123373984758804 0.0975712951549126 -0.23435201540814 -0.223906657821421 0.130303356970266 0.404645307122567 0.238337722820874 -0.122071615290692 AnnPre 0.404645307122567
1598158 0.00162012302142123 darkred 0.112180321672281 -0.116723825633032 0.0951225979271393 -0.233052805347829 -0.222315905226579 0.135890703305095 0.409627655450371 0.245074596367542 -0.12339345056948 AnnPre 0.409627655450371
1618883 0.00162820866582764 darkred 0.111355455726678 -0.112937470097805 0.0924210253239813 -0.230863274513471 -0.217797780174162 0.133886270141625 0.407973000351736 0.248303660427468 -0.126381558771582 AnnPre 0.407973000351736
1624576 0.0016148568972465 darkred 0.112049872758123 -0.118114469065438 0.0962910533470717 -0.232533931622124 -0.223224657224411 0.136017890871265 0.408979322379015 0.241129309690478 -0.121896419678021 AnnPre 0.408979322379015
1631187 0.0016974695967827 darkred 0.151314137235108 -0.109599155968341 0.101031428549255 -0.254829628033575 -0.243772742913794 0.171661521587857 0.467531229090041 0.287343883621285 -0.13499207762391 AnnPre 0.467531229090041
1631462 0.00165193062657404 darkred 0.156818840934702 -0.11167689517643 0.104068167245394 -0.257003063743469 -0.249598954605154 0.177948896439293 0.47370602511505 0.285177201821665 -0.131747756272286 AnnPre 0.47370602511505
1675795 0.00175235259303363 darkred 0.16618670971578 -0.0798571708310003 0.0780964318221668 -0.235439324108783 -0.224123128220244 0.183707375900293 0.473160361310882 0.305593561648094 -0.147648549815366 AnnPre 0.473160361310882
1695126 0.0017929150577229 darkred 0.158741963726227 -0.0863861824211969 0.0832672654935138 -0.233363366894391 -0.224576413138886 0.178601460276757 0.466569672639662 0.289338666471102 -0.144094106825302 AnnPre 0.466569672639662
1695232 0.00176593654652533 darkred 0.162269747556662 -0.098193191982271 0.09150596233072 -0.238341177754026 -0.237474977689125 0.18314014782052 0.469931268985344 0.276152411701677 -0.13431958735232 AnnPre 0.469931268985344
1706778 0.00243138797532991 darkred -0.265118426741331 -0.544180837607712 0.516037883642209 -0.365803371012328 -0.322568034098117 -0.136524876847936 -0.0404297554672143 -0.291347947855118 0.658006284830363 PreDry 0.658006284830363
1772106 0.0014988652282793 darkred 0.159541975156893 -0.107099710602536 0.101294540029541 -0.256313567117278 -0.238064523191525 0.169641998834769 0.480118054718944 0.291071811202701 -0.137739732900351 AnnPre 0.480118054718944
1772492 0.00149083809450261 darkred 0.167667923365161 -0.0977916731638527 0.0960772438082709 -0.241974309986358 -0.231726059922872 0.177055263772607 0.476483241366529 0.279010323823657 -0.133834129040347 AnnPre 0.476483241366529
1773481 0.00149083809450261 darkred 0.167667923365161 -0.0977916731638527 0.0960772438082709 -0.241974309986358 -0.231726059922872 0.177055263772607 0.476483241366529 0.279010323823657 -0.133834129040347 AnnPre 0.476483241366529
1774882 0.00149083809450261 darkred 0.167667923365161 -0.0977916731638527 0.0960772438082709 -0.241974309986358 -0.231726059922872 0.177055263772607 0.476483241366529 0.279010323823657 -0.133834129040347 AnnPre 0.476483241366529
1780458 0.00222071064449597 darkred -0.180369604737828 -0.241089660107106 0.195761307378152 0.0163408796138756 -0.0897632391052531 -0.118945946773628 -0.220561143025947 -0.499918126019838 0.344661333854347 PreWet 0.499918126019838
1786373 0.00157094130823841 darkred 0.174312067675118 -0.0964619161596363 0.0959228890541406 -0.244656519764255 -0.235247317723602 0.183672762796886 0.486814393759202 0.285229451985182 -0.136588170429664 AnnPre 0.486814393759202
1794865 0.00221945689921172 darkred -0.24065043566718 -0.0962114272770486 0.0947085533373172 0.0726311472358774 0.0907767793976088 -0.218842227927414 -0.305431161030883 -0.318883141910095 0.245315800695176 PreWet 0.318883141910095
1823219 0.0014855417367911 darkred 0.167735437901473 -0.101517650299478 0.0968732607757806 -0.244509619972477 -0.23749046940156 0.179554262377722 0.477037271444661 0.276116317005715 -0.135575555778884 AnnPre 0.477037271444661
1823612 0.00193355743321819 darkred 0.0914840889252195 -0.257757792407885 0.216924804399379 -0.373652499599622 -0.342542187823805 0.109990126914508 0.491947640131277 0.230288782795044 -0.10036718575041 AnnPre 0.491947640131277
2004118 0.00204522426617333 darkred -0.0418040673536367 -0.513570618416844 0.420566784621424 -0.513703696246025 -0.521563868508434 0.076783176400735 0.386425585643046 0.0567879434386204 0.192692516879555 MaxTempWarm 0.521563868508434
2348869 0.00147745282262957 darkred -0.0812672115894369 -0.414538728108824 0.286832982699604 -0.393870441399224 -0.422490062995824 0.0167482013851533 0.279430578005638 0.0185020308832398 0.0240236850086369 MaxTempWarm 0.422490062995824
2620693 0.00151754912294622 darkred 0.0656833210632487 0.0726004442358133 -0.09292878286244 0.226218352690836 0.0780405907987787 0.0351451922714505 -0.249889169473618 -0.363305711071228 0.067344195599521 PreWet 0.363305711071228
2623609 0.00400071215367276 darkred -0.169651548467568 -0.277877646368115 0.227149538287802 -0.0266052277083138 -0.104610549579925 -0.138654264842265 -0.268715859115209 -0.505536007973254 0.375351057685435 PreWet 0.505536007973254
2641334 0.00152258415640179 darkred -0.259925893618123 -0.402511759000801 0.438121133131075 -0.283199903077315 -0.198424332070914 -0.15035013620441 -0.0205491305428792 -0.217778517599187 0.594153483637567 PreDry 0.594153483637567
2643585 0.00155753179063996 darkred -0.12302898556402 -0.237296925050005 0.341124756562539 -0.181966106618413 -0.122237701207555 -0.0209688325392717 -0.0862343974332009 -0.233550897864647 0.515804387119091 PreDry 0.515804387119091
2655688 0.00338834342928627 darkred -0.0311812540584878 0.132314988777114 -0.113284404142713 0.282593305778709 0.195160210461559 -0.0668162837646843 -0.311422505358984 -0.35755332146584 0.0792019122081119 PreWet 0.35755332146584
2722747 0.00302003550753915 darkred -0.0495234232097756 0.128828156270167 -0.115956787284188 0.288214513594369 0.203417723125856 -0.08665660446603 -0.326613860747772 -0.362157729859504 0.0685325773492678 PreWet 0.362157729859504
2800564 0.00155431180282986 darkred -0.335492570083648 -0.240568821370664 0.308425239881801 -0.138261151301837 0.0179272148450841 -0.269968169151818 -0.0330669847582429 -0.156358856237046 0.410051615491268 PreDry 0.410051615491268
