Position RDA1 color vapr AnnTemp Iso TempSea MaxTempWarm MinTempCold AnnPre PreWet PreDry predictor correlation
165058 0.0213719023134417 darkred 0.085184297471674 0.428108504843931 -0.417202700943273 0.511690748234951 0.398860998901414 -0.0212181223627302 -0.306343350184798 -0.190957813975349 -0.268958589041544 TempSea 0.511690748234951
644950 0.0254555048159438 darkred 0.113039319468929 0.452390540802496 -0.430736087657034 0.544147016681762 0.408979692073151 0.00719972112167138 -0.317326530148333 -0.218935292324847 -0.249125366302407 TempSea 0.544147016681762
650016 0.0254555048159438 darkred 0.113039319468929 0.452390540802496 -0.430736087657034 0.544147016681762 0.408979692073151 0.00719972112167138 -0.317326530148333 -0.218935292324847 -0.249125366302407 TempSea 0.544147016681762
678381 0.0252251391541457 darkred 0.114231933082885 0.450618735100863 -0.431494494637441 0.543891055422504 0.407389478405222 0.00648364374804018 -0.31719794833591 -0.218926764403359 -0.249643985225557 TempSea 0.543891055422504
1329581 0.0259759281412866 darkred 0.105383849169759 0.445331727339805 -0.408774515078417 0.529187287340456 0.399690016978635 0.0108178505901543 -0.323277457033194 -0.233724802796877 -0.241997868019551 TempSea 0.529187287340456
1423832 0.0189951633405493 darkred 0.104033226606245 0.422668970928914 -0.376671413400241 0.472990575084083 0.381970024141158 -0.00251503878982206 -0.246529316261807 -0.170883151092145 -0.261808855229894 TempSea 0.472990575084083
1571153 0.0219322543013751 darkred 0.125247219545151 0.445443359051223 -0.402175277739812 0.504095431298963 0.391592389311638 0.0165230377064902 -0.265650530353723 -0.185287115853166 -0.263398501504327 TempSea 0.504095431298963
1571683 0.0222795969996065 darkred 0.122384074591662 0.440826786204705 -0.399559385860529 0.505219445144287 0.389064106984115 0.0150940817715864 -0.267354519367844 -0.194370525124722 -0.260576120605425 TempSea 0.505219445144287
1572369 0.0223303143942169 darkred 0.123822507028313 0.441166249818636 -0.398552419259313 0.504401644807354 0.38850871500818 0.0167737938637168 -0.266884154869801 -0.19453823663653 -0.258946269365665 TempSea 0.504401644807354
1595847 0.0225990024431364 darkred 0.125094704701762 0.443986974623335 -0.402132724970894 0.507296959468895 0.39081264822525 0.0177926770054276 -0.267450590902562 -0.193967475320147 -0.261045049121642 TempSea 0.507296959468895
1597924 0.0222522928304253 darkred 0.12512974759765 0.440286228663241 -0.398348570238762 0.503755910129291 0.387319332898412 0.0169224104742917 -0.266447706937343 -0.194530436831645 -0.258348056366728 TempSea 0.503755910129291
1602422 0.02259025870074 darkred 0.128023755769975 0.441754327247243 -0.400725536324025 0.506395029066579 0.387054797975101 0.0209068637852371 -0.269738781054429 -0.196566779086085 -0.258486107330066 TempSea 0.506395029066579
1631445 0.0243571259518182 darkred 0.0899742726395411 0.430037071384429 -0.395701009765987 0.515048844014491 0.401833550425814 -0.0155863851628648 -0.31722600833102 -0.22965606872851 -0.244282922725343 TempSea 0.515048844014491
1651640 0.0239291266179254 darkred 0.0910981581431039 0.429756918819669 -0.390715194480056 0.510053629536624 0.401723368885524 -0.0142256144091066 -0.313464488388556 -0.227508199578608 -0.241462096241077 TempSea 0.510053629536624
1776617 0.0238234682518394 darkred -0.114312131423462 -0.428532496997747 0.390482885114677 -0.506702332503229 -0.383893106603586 -0.00957203579802319 0.322250888177234 0.233645047390207 0.234471914128007 TempSea 0.506702332503229
1786308 0.0235890722162998 darkred 0.111948436339039 0.4142933367653 -0.384949886550329 0.497919118567953 0.368034128169309 0.0112719631321844 -0.317522875331486 -0.236086953814765 -0.228489279245281 TempSea 0.497919118567953
1928902 0.0249769517857588 darkred 0.104983012473395 0.430387332108885 -0.393256749722328 0.507176011978062 0.389578959549046 0.00202787900124299 -0.30620547897115 -0.221152038518141 -0.23732154507499 TempSea 0.507176011978062
1930205 0.0247065799773001 darkred 0.104534826864925 0.427320231714972 -0.390109655056286 0.504039768279709 0.386706657704797 0.00149508352476293 -0.305474005975849 -0.222056584570674 -0.23559494820012 TempSea 0.504039768279709
1945072 0.0248860973223186 darkred 0.104997612934289 0.429590684928676 -0.392360753089298 0.506365838582971 0.388791584977384 0.00197724503859415 -0.306022274508248 -0.221342390167968 -0.236694787574492 TempSea 0.506365838582971
1962153 0.0249062807661552 darkred 0.106399715749746 0.427343718618079 -0.389261776769804 0.502499056792242 0.38526436597351 0.00426386104948006 -0.304342889226252 -0.221768701052986 -0.234789771311604 TempSea 0.502499056792242
1963757 0.0247203558383544 darkred 0.131457017144698 0.43762232554722 -0.390147479933927 0.492951085209838 0.381024242452974 0.0247491465655562 -0.302559817313544 -0.204229033789508 -0.231877817652332 TempSea 0.492951085209838
1976160 0.025209218488701 darkred 0.111180814332794 0.433097539356318 -0.389353650141481 0.502102650828166 0.387716244861883 0.00927340572740801 -0.303812357150117 -0.218747311606098 -0.234488129424163 TempSea 0.502102650828166
1976926 0.0243973338141406 darkred 0.112488426993434 0.440044579910954 -0.394929456282608 0.499931295913906 0.392453690338199 0.00884137797868938 -0.301049991725405 -0.200988344936187 -0.243077407783651 TempSea 0.499931295913906
2004118 0.017506861542089 darkred -0.0418040673536367 -0.513570618416844 0.420566784621424 -0.513703696246025 -0.521563868508434 0.076783176400735 0.386425585643046 0.0567879434386204 0.192692516879555 MaxTempWarm 0.521563868508434
2008510 0.0248667454350577 darkred 0.113352938995239 0.435563708466123 -0.39018147563592 0.498559198761526 0.388019062761743 0.0112105573486025 -0.30186842382095 -0.210962208939084 -0.238059167088761 TempSea 0.498559198761526
2009504 0.0248815434353295 darkred 0.113362731192812 0.436515820636715 -0.391490161131817 0.499724387602933 0.387915343560059 0.0125279653348384 -0.302377476881033 -0.210654142413173 -0.238513647891993 TempSea 0.499724387602933
2022722 0.0253660819709153 darkred 0.112789351017629 0.431923484557286 -0.387143471333621 0.500721637957225 0.386016635566886 0.0114575628220646 -0.304517413989615 -0.222545749468601 -0.233304157027382 TempSea 0.500721637957225
2022815 0.0249587717276732 darkred 0.113192699653651 0.434687352385464 -0.389437223913581 0.498839892690111 0.387488007782943 0.0112174521236296 -0.302361803548813 -0.21333332462823 -0.237059447967386 TempSea 0.498839892690111
2034799 0.0248742089212518 darkred 0.111399719902048 0.437891617491624 -0.391221404253869 0.502380441886473 0.392779514539354 0.00788497962157199 -0.30556997280989 -0.214431122932673 -0.239562914604401 TempSea 0.502380441886473
2039468 0.0154311911861327 darkred -0.0599340507563273 -0.508990667011585 0.459296566697082 -0.533590490592891 -0.510580882184502 0.0631836517110919 0.458176858342049 0.079590993313146 0.249465747672114 TempSea 0.533590490592891
2040251 0.0250005099963298 darkred 0.113427883496815 0.43541774757082 -0.390110760042286 0.499594176360121 0.388132495881887 0.0114300894356196 -0.302542825554864 -0.213073034667644 -0.237293441640336 TempSea 0.499594176360121
2040317 0.0255874440502781 darkred 0.113479194606715 0.434912899821847 -0.390062405099477 0.50379559795339 0.388739100147623 0.0121421362766687 -0.305245902028869 -0.221573169204959 -0.234637010052915 TempSea 0.50379559795339
2040545 0.0249587717276732 darkred 0.113192699653651 0.434687352385464 -0.389437223913581 0.498839892690111 0.387488007782943 0.0112174521236296 -0.302361803548813 -0.21333332462823 -0.237059447967386 TempSea 0.498839892690111
2040599 0.0249587717276732 darkred 0.113192699653651 0.434687352385464 -0.389437223913581 0.498839892690111 0.387488007782943 0.0112174521236296 -0.302361803548813 -0.21333332462823 -0.237059447967386 TempSea 0.498839892690111
2044608 0.0258495419413642 darkred 0.111361055338217 0.437326668713402 -0.391236598377811 0.505884999320713 0.39030031848619 0.0133675256368212 -0.307935877128753 -0.222614847731286 -0.236084907728298 TempSea 0.505884999320713
2048928 0.0236158021133141 darkred 0.10619495340923 0.437103307265348 -0.385226071138358 0.501634810788437 0.397560467704053 -0.00163785714346146 -0.30975215406116 -0.2170010632815 -0.238705394860664 TempSea 0.501634810788437
2048970 0.0257737800515186 darkred 0.111192852632051 0.437004074742054 -0.391327594019238 0.506063648975931 0.391638152488073 0.0105559169013715 -0.306454190707296 -0.221814298610218 -0.236236848234942 TempSea 0.506063648975931
2051626 0.0131674883622668 darkred -0.118140541295612 -0.599733976232681 0.54740367008665 -0.547774344642989 -0.532257326616428 0.0370477413091843 0.354507567708254 -0.0468894294661227 0.454147913126114 AnnTemp 0.599733976232681
2053668 0.0231950880294212 darkred 0.109904122406348 0.423890116791289 -0.373679917319789 0.485388394596347 0.379056038320343 0.0066241300508068 -0.298606797803799 -0.213678616542811 -0.228394647318505 TempSea 0.485388394596347
2054163 0.0128745055357541 darkred -0.0900746024808588 -0.601229743087446 0.551964945677872 -0.559412159402 -0.555971329134221 0.0689456838030881 0.378472727976225 -0.0364238869001551 0.468022258214329 AnnTemp 0.601229743087446
2054528 0.0258551567511651 darkred 0.10848763500773 0.434239638258532 -0.390636185106903 0.505596268888734 0.389616152271412 0.00816911662606687 -0.307857844876298 -0.224116371713753 -0.236753123402919 TempSea 0.505596268888734
2054852 0.0236109461641604 darkred 0.109555605918562 0.425930179554385 -0.377536706702709 0.489428436920218 0.381834233505864 0.00559458278557994 -0.300815403609412 -0.214646583750917 -0.231036471745543 TempSea 0.489428436920218
2056210 0.016085184790616 darkred 0.0417976373822762 0.371036743932026 -0.345642787605334 0.445135630671226 0.369838822596922 -0.0624176192169423 -0.305156650988291 -0.209280401258088 -0.269404933721319 TempSea 0.445135630671226
2066492 0.0136473461969861 darkred -0.0887778036811373 -0.61078557937752 0.561122699585117 -0.569131224140943 -0.566520808273262 0.069782081674512 0.381645838403176 -0.037478650843107 0.474418109427902 AnnTemp 0.61078557937752
2074635 0.0256366486650364 darkred 0.106429450598943 0.434576355300407 -0.389576854918759 0.504780277274876 0.391310641520942 0.00639603289082741 -0.306925591054343 -0.222908329471821 -0.237611941042296 TempSea 0.504780277274876
2075776 0.0255077649666041 darkred 0.110265973001278 0.433291078207652 -0.387740645048761 0.502244104421099 0.388278929533844 0.00965742950154444 -0.305548971012165 -0.223050087538789 -0.234673311159517 TempSea 0.502244104421099
2076110 0.0251340849519837 darkred 0.110212111037199 0.4296567276233 -0.383750121939273 0.498474255470202 0.384725171856251 0.00945318183526598 -0.304492366504916 -0.223573099836175 -0.23192211412209 TempSea 0.498474255470202
2076445 0.0251340849519837 darkred 0.110212111037199 0.4296567276233 -0.383750121939273 0.498474255470202 0.384725171856251 0.00945318183526598 -0.304492366504916 -0.223573099836175 -0.23192211412209 TempSea 0.498474255470202
2079751 0.024954568055483 darkred 0.11102167983302 0.434668609680523 -0.386379106932459 0.497501411148039 0.387956462754328 0.0102508349271709 -0.302913392919878 -0.214398271956872 -0.23616069601383 TempSea 0.497501411148039
2086390 0.0239313286351001 darkred 0.111741566645499 0.419531798341697 -0.371054097469213 0.483891223925213 0.375482371997206 0.00822113274551737 -0.297100454342373 -0.219539840453842 -0.224078976974345 TempSea 0.483891223925213
2100401 0.0291790643649987 darkred 0.116955375720674 0.465146464115593 -0.410278695128136 0.534757300861486 0.415368636954455 0.0197285380069954 -0.325147437355791 -0.234512895099007 -0.241325118546121 TempSea 0.534757300861486
2102379 0.0225330700667164 darkred 0.0934552495807709 0.43416355375275 -0.380302954283165 0.498224761135704 0.408269492372031 -0.0187316796824957 -0.30947242892312 -0.215650666602881 -0.24896437072748 TempSea 0.498224761135704
2103093 0.026153518633066 darkred 0.114126771607721 0.43986459127638 -0.389421347925925 0.504727622369192 0.392508568388322 0.0146939765993824 -0.306686285271898 -0.222607821563061 -0.235620481322267 TempSea 0.504727622369192
2105029 0.0291322072581513 darkred 0.11671870838306 0.4644112010011 -0.409599712566935 0.533996384700009 0.414719866117393 0.0195203072320801 -0.32495849359781 -0.234762896218535 -0.241083394499225 TempSea 0.533996384700009
2106356 0.0248273694752 darkred 0.116246582108918 0.433376375628683 -0.378002566836179 0.492808851271794 0.384489348449629 0.0146610758680102 -0.303596313922288 -0.21783925712723 -0.224482313687951 TempSea 0.492808851271794
2107135 0.0248832426620615 darkred 0.114488773839813 0.433873632316991 -0.381857759007892 0.492844598058074 0.385603474970493 0.0138647286041838 -0.300305973383484 -0.212939602106781 -0.231410028302545 TempSea 0.492844598058074
2107503 0.0233519468460217 darkred 0.0927204291009396 0.442018461454607 -0.388582439356696 0.507022427846879 0.416095750754313 -0.0185115910484188 -0.313659238087606 -0.216729751780965 -0.254696220491023 TempSea 0.507022427846879
2107940 0.0278069316347066 darkred 0.116552289531866 0.463234509605945 -0.407502026519669 0.525162258949439 0.412569397529952 0.0173003110213449 -0.319192405022916 -0.220797867917038 -0.24415501640128 TempSea 0.525162258949439
2108119 0.022565647488618 darkred 0.0954251349178223 0.433640120426153 -0.37939168433293 0.498060065777521 0.407016717663265 -0.0172628299824561 -0.30957390594966 -0.217378293547456 -0.246823182413042 TempSea 0.498060065777521
2112183 0.025671664135044 darkred 0.115107479365004 0.437373163223428 -0.385248570129992 0.499293179258815 0.389345650416528 0.0148103471304824 -0.303442923786399 -0.218944719770065 -0.231619825126066 TempSea 0.499293179258815
2113116 0.0259066847867547 darkred 0.113222174512111 0.436174236966139 -0.38476475128169 0.500692879456317 0.389270675414604 0.0139269810174447 -0.306135423078349 -0.224176577587186 -0.231481379423592 TempSea 0.500692879456317
2113970 0.0240654364567175 darkred 0.114119890666125 0.41672042207391 -0.365280374242974 0.479379985201849 0.369939814698389 0.0133611966709548 -0.296895230623662 -0.223047561366088 -0.218779914805332 TempSea 0.479379985201849
2284220 0.0269307713340092 darkred 0.112747582017086 0.453778234423665 -0.396613643302131 0.515206063923272 0.406364890399093 0.0133134729097926 -0.309410078418619 -0.219020791091398 -0.239495821132055 TempSea 0.515206063923272
2351888 0.0257717346303256 darkred 0.105494741295901 0.458170455261177 -0.399619927812008 0.520827257743397 0.417182485122754 0.000915260631118253 -0.317357036474843 -0.216465365256492 -0.244247350412908 TempSea 0.520827257743397
2352097 0.0266433149964229 darkred 0.105325662039099 0.464004994018507 -0.406362301363746 0.528008398640897 0.423244183118902 0.0013292909009471 -0.319586039864692 -0.217532639295245 -0.248448302895637 TempSea 0.528008398640897
2361453 0.0269754044491647 darkred 0.107143492342152 0.453798033542516 -0.40030275363815 0.519490605284872 0.409497459514083 0.00787676558333508 -0.314170246228319 -0.220253817666441 -0.241867133238797 TempSea 0.519490605284872
2362259 0.0266491664949046 darkred 0.104673201623681 0.463257846370886 -0.406934836788647 0.527709681591002 0.422757780601729 0.000409360216440701 -0.320559336636265 -0.217896538833848 -0.249809083260371 TempSea 0.527709681591002
2362380 0.0253325327455088 darkred 0.104455723429137 0.456862711723699 -0.398879378794264 0.516661874629062 0.415728592410947 -0.000258107301124119 -0.31492963965325 -0.210467451228842 -0.246320510848914 TempSea 0.516661874629062
2376161 0.029262103075462 darkred 0.107981393590833 0.467179578616941 -0.412755834821364 0.539516262404656 0.422281321154954 0.0115904610336657 -0.325920578702393 -0.2335223854362 -0.245022827483839 TempSea 0.539516262404656
2392957 0.0266348430376488 darkred 0.103532180771311 0.463827887787106 -0.406686879865349 0.52810197591643 0.423587173834148 0.000226537182536262 -0.321115272090321 -0.218309800166557 -0.25005858499695 TempSea 0.52810197591643
2435581 0.0273551232205895 darkred 0.109530457905643 0.465196874007155 -0.405449136700647 0.52494149340217 0.420440898632278 0.00885307513606304 -0.318065226693458 -0.216965191591261 -0.248082776960923 TempSea 0.52494149340217
2447501 0.0261599854060931 darkred 0.0973394425784642 0.448991394774735 -0.416647306822814 0.53069191434781 0.408745972722516 -0.00203630361206974 -0.318991128810633 -0.216360516740354 -0.252845786873429 TempSea 0.53069191434781
2535723 0.0237974885106356 darkred 0.111018133454193 0.27585767409855 -0.262956459908028 0.401293707760249 0.223267020417545 0.0943174058001829 -0.371755148156204 -0.314939167357105 0.0196730804329145 TempSea 0.401293707760249
2537001 0.0261343486228883 darkred 0.17540982909336 0.436764941629675 -0.39789379346318 0.5069412776123 0.348518184198176 0.0809254196912166 -0.334129635860825 -0.251812260057902 -0.212858756877731 TempSea 0.5069412776123
2547396 0.0259602967987966 darkred 0.174196869522667 0.433741838192408 -0.395795385361436 0.504615527097596 0.346264985775701 0.079997789649991 -0.333553617313765 -0.252842942324761 -0.212314488085247 TempSea 0.504615527097596
2566582 0.0246991827164657 darkred 0.17226184090951 0.436874007592322 -0.396418067849312 0.497472733566915 0.349097513783312 0.076081992201747 -0.325619515343774 -0.231878295338271 -0.217356083993914 TempSea 0.497472733566915
2571224 0.0246991827164657 darkred 0.17226184090951 0.436874007592322 -0.396418067849312 0.497472733566915 0.349097513783312 0.076081992201747 -0.325619515343774 -0.231878295338271 -0.217356083993914 TempSea 0.497472733566915
2586797 0.0125690031734705 darkred 0.057083741649144 0.285409892610235 -0.319700710994497 0.383660396565474 0.225090960884392 0.0261515733809979 -0.306027656205048 -0.238656687898857 -0.242704033396206 TempSea 0.383660396565474
2586841 0.0127139722571368 darkred 0.0593644889752581 0.293260681420016 -0.326753417364721 0.389953696973259 0.231840193506305 0.0270918894879701 -0.308228907736391 -0.235438568609671 -0.247179744266905 TempSea 0.389953696973259
2594964 0.0154828087648815 darkred 0.0848406169034245 0.275070280394788 -0.287225908875111 0.363897561086885 0.246422751791229 0.00124884453406347 -0.28252766635359 -0.254730024527212 -0.213301740258939 TempSea 0.363897561086885
2613948 0.0238947007587871 darkred 0.165654283241521 0.434347352919928 -0.39058395231359 0.497275172426058 0.353133706684873 0.0695043826620214 -0.325589504075522 -0.239789050839701 -0.21657266358369 TempSea 0.497275172426058
2620693 0.0140743461816813 darkred 0.0656833210632487 0.0726004442358133 -0.09292878286244 0.226218352690836 0.0780405907987787 0.0351451922714505 -0.249889169473618 -0.363305711071228 0.067344195599521 PreWet 0.363305711071228
2621524 0.0125795605058719 darkred 0.201447076602327 0.442427324173647 -0.338600977888295 0.396808059828362 0.342968233449256 0.115286863003507 -0.0979718734522391 0.00227499851966393 -0.158621935268094 AnnTemp 0.442427324173647
2621561 0.0157871357490741 darkred 0.262743068689136 0.311911639284616 -0.248755248530378 0.341950893374177 0.180020164107511 0.207557131785542 -0.109014000097854 -0.165495249455967 -0.0349392951672324 TempSea 0.341950893374177
2637418 0.0197532964287909 darkred 0.112317879950494 0.332711105681287 -0.328622384648412 0.42392826806894 0.282414410462666 0.0289881143906103 -0.297487014269954 -0.258174136682038 -0.199636350470698 TempSea 0.42392826806894
2640429 0.0251218298783617 darkred 0.14945041744391 0.426155944976286 -0.397649233279553 0.502762644055624 0.350277453195265 0.0628356777506413 -0.322524581107963 -0.241106574479989 -0.218112643327095 TempSea 0.502762644055624
2642110 0.0195999387192941 darkred 0.111649492655918 0.333116959750947 -0.328598655838375 0.422402774949973 0.282895599246176 0.0284066198169826 -0.296647641678323 -0.254105143839626 -0.19939312280095 TempSea 0.422402774949973
2642161 0.0195999387192941 darkred 0.111649492655918 0.333116959750947 -0.328598655838375 0.422402774949973 0.282895599246176 0.0284066198169826 -0.296647641678323 -0.254105143839626 -0.19939312280095 TempSea 0.422402774949973
2642420 0.0195999387192941 darkred 0.111649492655918 0.333116959750947 -0.328598655838375 0.422402774949973 0.282895599246176 0.0284066198169826 -0.296647641678323 -0.254105143839626 -0.19939312280095 TempSea 0.422402774949973
2653567 0.0192590298046997 darkred 0.112294544984959 0.327385041478279 -0.325271883614071 0.420394182614662 0.277635025267952 0.0272022209660558 -0.296375444742499 -0.258872375423522 -0.196686798740409 TempSea 0.420394182614662
2655688 0.0150948351640521 darkred -0.0311812540584878 0.132314988777114 -0.113284404142713 0.282593305778709 0.195160210461559 -0.0668162837646843 -0.311422505358984 -0.35755332146584 0.0792019122081119 PreWet 0.35755332146584
2699403 0.0184703644098173 darkred 0.0997965129152234 0.325567627496802 -0.325651842814491 0.422262333414142 0.285572319175115 0.012808295264139 -0.301584135408154 -0.260909085681417 -0.206498627497005 TempSea 0.422262333414142
2722668 0.0187604545053307 darkred 0.101128995529352 0.311288439467276 -0.320787938275401 0.414021102402105 0.263439731607168 0.0252398417493103 -0.298380968660884 -0.267311638650625 -0.199676004686584 TempSea 0.414021102402105
2722747 0.0139512011647398 darkred -0.0495234232097756 0.128828156270167 -0.115956787284188 0.288214513594369 0.203417723125856 -0.08665660446603 -0.326613860747772 -0.362157729859504 0.0685325773492678 PreWet 0.362157729859504
2722754 0.0188983595909665 darkred 0.101797802063052 0.310645996872979 -0.323023923365202 0.415814948814299 0.262302619390187 0.0253364953215065 -0.299901248625484 -0.268395723072709 -0.200480580732805 TempSea 0.415814948814299
2724114 0.0187033587881647 darkred 0.101340938567651 0.312004868706055 -0.318972586648574 0.412603318345966 0.264221107223602 0.0260233779926796 -0.297463360588207 -0.266669841672011 -0.198745753272313 TempSea 0.412603318345966
2757353 0.0233118145724452 darkred 0.142590619915735 0.421041866336823 -0.387489078058719 0.489886542384849 0.349252982208976 0.0557727927280734 -0.314693985171183 -0.230855162042499 -0.217381332556084 TempSea 0.489886542384849
2760875 0.0233378169067044 darkred 0.142842537173747 0.420860036456616 -0.386854819822233 0.489508373462949 0.350112889846199 0.0545782860166758 -0.314376724998999 -0.230930085699295 -0.217176942611198 TempSea 0.489508373462949
2800699 0.0129190582439314 darkred 0.245595470681117 0.245740260550586 -0.202630142488349 0.293106946877127 0.13016227805938 0.197525060130556 -0.104372846969722 -0.208223650652688 -0.0361514897797603 TempSea 0.293106946877127
2803220 0.0238063155925196 darkred 0.155475997863378 0.420564646383681 -0.391431272514434 0.494889744126144 0.343659121073375 0.0640879871152521 -0.318134227559183 -0.240247169911166 -0.213496444378095 TempSea 0.494889744126144
2806393 0.0235461721692722 darkred 0.15981207293739 0.41814152768476 -0.389507197295064 0.492172819996384 0.33952213962801 0.0665410444164874 -0.316879736803753 -0.240452818662259 -0.209995764023927 TempSea 0.492172819996384
2828802 0.0238775442554905 darkred 0.085724487666378 0.446708997027881 -0.394520103903515 0.517410247634216 0.422972019801417 -0.0188001774988974 -0.303141378296938 -0.216012167886158 -0.246581597378253 TempSea 0.517410247634216
2839293 0.0192932207757607 darkred -0.0854352986540802 -0.274782947837907 0.264188215721167 -0.386269684919642 -0.268960182363994 -0.0218359007267781 0.411064368767539 0.292700977838904 0.0432957483282619 AnnPre 0.411064368767539
2865918 0.016423593484694 darkred 0.11024191128043 0.38903429514815 -0.384529775142979 0.471089840763732 0.325028984782002 0.0275692153907171 -0.316283452010777 -0.214041111822137 -0.241467590025964 TempSea 0.471089840763732
2868160 0.0157847216622198 darkred -0.130318717874625 -0.505924379971816 0.45957816116226 -0.51491086851916 -0.413589604271879 -0.0507241172429445 0.379301286217913 0.124029869964444 0.334045581849756 TempSea 0.51491086851916
2869078 0.0125488220962336 darkred 0.174203921385535 0.391508638246905 -0.365323725379028 0.427531040082401 0.289499818227374 0.0817229498336945 -0.226324465081994 -0.155594808074724 -0.253939166859407 TempSea 0.427531040082401
2869084 0.0126074298070391 darkred 0.172719875614242 0.392501807437278 -0.365562660740378 0.428291052050491 0.29088069181576 0.0814978377514544 -0.226830261388651 -0.155632633898891 -0.254588596616766 TempSea 0.428291052050491
2869090 0.0224772788000293 darkred 0.155750657560449 0.410613366708186 -0.389317909979272 0.48977334841496 0.336374029492883 0.0578600326208714 -0.312524038730511 -0.235729161190349 -0.208405492973443 TempSea 0.48977334841496
2882928 0.0179869188421456 darkred 0.13842988181095 0.43590165121658 -0.397684273268941 0.495383977637482 0.386011131818689 0.0148040673308445 -0.325830127635911 -0.20492100067082 -0.252457842337974 TempSea 0.495383977637482
