Position RDA5 color vapr AnnTemp Iso TempSea MaxTempWarm MinTempCold AnnPre PreWet PreDry predictor correlation
287792 0.00149254424486126 darkred 0.115688264921232 0.24709620884705 -0.42584413467311 0.315817336938964 0.106075275860883 0.0609216778158353 -0.180731323897093 0.148984363952212 -0.289329709552425 Iso 0.42584413467311
659649 0.00139942216986706 darkred 0.016516564622476 0.209379093770874 -0.22604794244794 0.0973281399629701 0.183906076648193 -0.0668295768159236 0.00742603327463919 0.337028993500016 -0.24958568747787 PreWet 0.337028993500016
675579 0.00146452919045123 darkred -0.0545731381403075 -0.164229997600471 0.335905893524649 -0.276461263771022 -0.163930980615607 0.0850881828687798 0.288489633742016 -0.0279089518985145 0.213704467733161 Iso 0.335905893524649
687541 0.00125527095287507 darkred 0.197972718217195 0.278764972830027 -0.514234148238649 0.412902467060304 0.152626767596081 0.0494860133583377 -0.332801951480837 0.0482648123365298 -0.30396601911099 Iso 0.514234148238649
692245 0.0012967438578158 darkred -0.221900226174126 -0.30675298905149 0.491295976189816 -0.385950416351728 -0.154295167370883 -0.0963210516313968 0.251338065121705 -0.0766383982937573 0.361289990990493 Iso 0.491295976189816
1305597 0.00168746036169453 darkred -0.16937436506 -0.126710539668917 0.372071387528986 -0.233989547767843 0.0400602195589278 -0.127556012187085 0.0507324286331145 -0.156426875148821 0.267366018186187 Iso 0.372071387528986
1366575 0.00125785378119397 darkred -0.0151019605258375 0.200752901801749 -0.340527151748267 0.266246398237474 0.195526836988967 -0.106219049325131 -0.222460609637004 0.119378901635093 -0.254002746216253 Iso 0.340527151748267
1640223 0.00128969459063214 darkred 0.105139667870027 0.197759233163306 -0.383744305925495 0.293865314095475 0.0749838734219656 0.0866457648343639 -0.2583394874699 0.0450811096355465 -0.224584479035133 Iso 0.383744305925495
2650162 0.00172937659692169 darkred 0.126347328650797 0.265165964950039 -0.466761610873048 0.361914623426957 0.131710591625643 0.058406887929342 -0.27677930864945 0.0770296365847318 -0.32645968195947 Iso 0.466761610873048
2650170 0.00148237508012727 darkred 0.143708612387031 0.294157492412813 -0.458314146571999 0.362417596088911 0.151571445233239 0.0817999106814915 -0.282543542657333 0.0674835291326374 -0.320360173805658 Iso 0.458314146571999
3284223 0.00129162024823363 darkred -0.136928983886573 -0.22375090831373 0.364509715129733 -0.298140403511528 -0.0886479714731208 -0.114669205641085 0.275008304516191 -0.0200454937425702 0.198302711942143 Iso 0.364509715129733
3415328 0.00139436050210669 darkred -0.213611907738729 -0.350220594519508 0.444779675115859 -0.390113871858777 -0.172968319502771 -0.176018375174049 0.295990120805141 -0.0392059356057009 0.245530849642553 Iso 0.444779675115859
3883766 0.00145841815637791 darkred -0.160254786461792 -0.0708581132518872 0.319850964274508 -0.234269143087533 0.0636182845780495 -0.114845170211615 0.118301794468212 -0.0216218506454825 0.182425311959702 Iso 0.319850964274508
4106125 0.0012681793748751 darkred -0.0276899659239703 0.022620233754731 -0.300855375904859 0.25120652594665 0.0315107785783683 -0.116618401293251 -0.205833975488515 -0.0294189400774998 -0.150032364339851 Iso 0.300855375904859
7901499 0.00138152257375559 darkred -0.040227303351612 0.168868758430463 -0.110059098245506 -0.0116024529594395 0.199222366467072 -0.10286561950189 0.0462476848286382 0.394171332275234 -0.184020004625237 PreWet 0.394171332275234
7904728 0.00172162119651422 darkred -0.0789965439282718 0.310735536430478 -0.256745004773844 0.112415088605554 0.285907765228055 -0.0875421196562408 -0.0369984494287013 0.448894204561612 -0.309067566372443 PreWet 0.448894204561612
7905030 0.00130759277237643 darkred -0.0627614482636794 0.320106885696961 -0.229251838436856 0.0879738462324603 0.351016982428685 -0.159596118339456 -0.0251926060126768 0.477333411982961 -0.317347825541312 PreWet 0.477333411982961
7905031 0.00131416712944568 darkred -0.0645271631263605 0.321740486578391 -0.230271268538122 0.0899563678409574 0.353199875179659 -0.160807527448923 -0.026304120916131 0.476638639644992 -0.318493543840922 PreWet 0.476638639644992
7905486 0.00162516458900512 darkred -0.0744368601076357 0.107663694389815 -0.0829997444103185 -0.0174506587800378 0.117018442848069 -0.0541311935371365 0.0251151833374882 0.315169934124735 -0.134532368135336 PreWet 0.315169934124735
7913060 0.00163577961330096 darkred -0.1548882749527 -0.0824693520173875 -0.0802915463888235 -0.0507065714113132 -0.0106401052086288 -0.210969462825438 0.112126652697698 0.28482381347106 -0.166722284131059 PreWet 0.28482381347106
7913908 0.0014294776881628 darkred -0.039980331916581 0.296349822460936 -0.266349213254117 0.148200032968449 0.307268195648579 -0.136244846828713 -0.0441973780667669 0.383395835832167 -0.300728496383963 PreWet 0.383395835832167
7913946 0.00158021433162114 darkred -0.0183214389326262 0.332103588179456 -0.240855626378985 0.0691823488374104 0.335841181281998 -0.130779384615427 0.0370704031419367 0.542661286666936 -0.326550628375555 PreWet 0.542661286666936
7914019 0.00138860403388293 darkred -0.00737105175747011 0.290318863718913 -0.194018695935312 0.0304417629261371 0.290615970176062 -0.107992102071879 0.0949727312855093 0.528106497754484 -0.295224945425462 PreWet 0.528106497754484
7914846 0.00184549190251035 darkred -0.102316405799841 -0.292146267185514 0.501105568147066 -0.390001950022985 -0.219980050901728 0.0478562398604978 0.243590325644345 -0.147635875719815 0.368259340040754 Iso 0.501105568147066
7914909 0.00166384138904753 darkred -0.00646379266167184 0.265391622416963 -0.169467504603647 0.000468613156130512 0.278643359059579 -0.132728583785277 0.151599201425033 0.552299314802299 -0.284043567810355 PreWet 0.552299314802299
7915166 0.00146690283215147 darkred -0.0908829288206532 0.292309384911334 -0.203983815286381 0.0594988763457406 0.340060176152531 -0.180461844808537 -0.00930086977478813 0.489434848834754 -0.290667814705959 PreWet 0.489434848834754
7915608 0.00128682763693086 darkred -0.0503632368588035 0.320886727197583 -0.227972374115643 0.0736218242426915 0.340604043767801 -0.147483099584877 -0.0167193739075024 0.498207158844955 -0.314404422184729 PreWet 0.498207158844955
7916546 0.00155309723665311 darkred -0.0381802095441493 0.351215907077798 -0.258028742875621 0.0966789267725154 0.362367461780701 -0.139452621929828 -0.0192545179167289 0.521503576047865 -0.335800699566726 PreWet 0.521503576047865
7916638 0.00170075919315641 darkred -0.107179845041843 0.151944521791952 -0.0732731418469124 -0.0578577399723304 0.223106636256523 -0.183746375414561 0.148792406827537 0.455267405760757 -0.218734721311585 PreWet 0.455267405760757
7917880 0.00139657319905614 darkred -0.0695697134194462 0.296884778661004 -0.216291072157575 0.0665684624712536 0.336001759581783 -0.165188212262122 -0.0107102580270408 0.487446167902071 -0.297103878657726 PreWet 0.487446167902071
7918523 0.00149811318402505 darkred 0.0302718769983201 0.222542086665762 -0.127677645617474 -0.0542096123036265 0.202100165740427 -0.0717989488313834 0.262659961592414 0.565435473886601 -0.286606101214358 PreWet 0.565435473886601
7919419 0.00147154170550853 darkred -0.037860829027892 0.347162598768936 -0.257820886645596 0.0945074312310842 0.360002140065037 -0.142021841920846 -0.0142787524429406 0.521586132246234 -0.337303299843783 PreWet 0.521586132246234
7919468 0.00144058948216756 darkred -0.0732015956712075 0.286821132246717 -0.209560417035557 0.0570084636113782 0.324669641796321 -0.171654060568542 -0.00419171576661929 0.482909404960844 -0.315726741779516 PreWet 0.482909404960844
7919481 0.00132708982127807 darkred -0.103111707253106 0.241745910923147 -0.167884678406198 0.029565355360539 0.301855346877705 -0.194398457721939 -0.00136712963829133 0.450616832248905 -0.280073435175512 PreWet 0.450616832248905
7921583 0.00172639119046572 darkred -0.0387285752120285 0.353065822291641 -0.260849348536819 0.09252180883126 0.362987966110297 -0.140138172752001 -0.0149902287776635 0.53543969924835 -0.341672830346173 PreWet 0.53543969924835
7924796 0.0015029740485525 darkred -0.0519078179824888 0.341753010967246 -0.248476402548846 0.0892596138184475 0.368635031803704 -0.163514155691457 -0.002783215287753 0.526411977022612 -0.331113045733445 PreWet 0.526411977022612
7925242 0.00160064599797703 darkred -0.0373923883489679 0.359240388599803 -0.26472111709696 0.100288146937679 0.369605596900774 -0.141084094000483 -0.0198537158794148 0.530346165517879 -0.344815790756347 PreWet 0.530346165517879
7925281 0.00163667481070958 darkred -0.0424066177194955 0.342920000984949 -0.249229462650324 0.0893664712033846 0.356788348390196 -0.139212941293457 -0.019569657247406 0.51640774573799 -0.326629016669925 PreWet 0.51640774573799
7925474 0.00157394832680679 darkred -0.0416535457152052 0.2073651693148 -0.150344944135699 -0.0081540137297949 0.17673220274106 -0.0576749614716686 0.0904461187311306 0.472227328192678 -0.223501317277903 PreWet 0.472227328192678
7927056 0.00131991103894295 darkred -0.0421426380228044 0.330445168427789 -0.242345414525513 0.0903438441061095 0.354589543219502 -0.151902679462497 -0.00868670970406268 0.50102197624032 -0.317296516995881 PreWet 0.50102197624032
7927523 0.00139921378042344 darkred -0.0331093129435454 0.33990250758719 -0.251339559327979 0.0880747005764217 0.345855822564059 -0.130355073788185 -0.0120809791445874 0.516010115839879 -0.328504898933045 PreWet 0.516010115839879
7927694 0.00126638059017201 darkred -0.0326822833776539 0.3338331984978 -0.246788838076406 0.086994854112843 0.339958905570056 -0.128254117184328 -0.0123500569086571 0.505768461224559 -0.322476361484297 PreWet 0.505768461224559
8030412 0.00132701756825652 darkred -0.138258420954839 -0.254014759884287 0.392431585778996 -0.284377193031037 -0.141000166246475 -0.0585580053379923 0.219270298539523 -0.128490556495789 0.279520195549807 Iso 0.392431585778996
8255644 0.0014275930464706 darkred 0.108703650120963 0.224498375584413 -0.464897499272171 0.352613291876183 0.158801440472028 -0.0525983442581753 -0.284040981477712 0.0995927594533973 -0.315140161318833 Iso 0.464897499272171
8255684 0.00126711548571193 darkred 0.243888358505704 0.257933852145858 -0.578469827035597 0.444515990305356 0.0902102138662872 0.0884269922493729 -0.342961740982796 0.0361387626244987 -0.323205269083827 Iso 0.578469827035597
8274069 0.00127586120041723 darkred -0.00106314346822382 0.0749809523116149 -0.349376347099304 0.255254343251536 0.0419270016648913 -0.0601416270025122 -0.282219169194537 0.0416054529744301 -0.19666056373842 Iso 0.349376347099304
11080078 0.00140064135370246 darkred -0.0566448720061007 -0.0564093266480164 0.0741217068614928 -0.202557073088593 -0.043303475619919 -0.0474932460127399 0.261933030423955 0.365373687853813 -0.0658226742567575 PreWet 0.365373687853813
13833061 0.00158085703356926 darkred -0.0345456480573841 -0.0496541071936015 0.223520167133199 -0.101878577754288 0.0266385993138659 -0.00709407884172231 -0.0410549345745904 -0.216201281131514 0.180352346246066 Iso 0.223520167133199
14418822 0.00139576177372429 darkred 0.137182143859733 0.166152887139202 -0.404148279022454 0.305079866288706 0.0352667194179809 0.0800131844803974 -0.239318054156831 0.0538048470389503 -0.235990267400701 Iso 0.404148279022454
17254141 0.00127371357036473 darkred 0.138757490356599 0.200269891562631 -0.407553520166258 0.296062638836555 0.0998580932128008 0.0271929848706757 -0.249284919617451 0.0839114436563402 -0.258153077993767 Iso 0.407553520166258
17284502 0.00149621690743821 darkred 0.00716694603056876 0.216748997939356 -0.312837510743742 0.230496811908459 0.151177403235359 -0.0171290703350106 -0.0563449947379884 0.190593149327461 -0.270214619305267 Iso 0.312837510743742
17287474 0.0013154122894976 darkred -0.22965237634208 -0.180785508595406 0.512526044796899 -0.38240500323451 -0.0266977508591404 -0.0997543892717604 0.317463330599279 -0.0229079995255813 0.275847259462123 Iso 0.512526044796899
17288137 0.00207407006341056 darkred 0.0783353102280758 0.201243793243379 -0.491998685055139 0.351297701272504 0.123602097875738 -0.0531079087100436 -0.280113177942887 0.130509815706124 -0.347613707353018 Iso 0.491998685055139
17328873 0.00139389109607791 darkred -0.00336207594486568 0.0925444258690011 0.196139620513127 -0.0992842992265665 0.129855866874868 0.0293179830019497 -0.032847168812061 -0.106561514327039 0.101801994788422 Iso 0.196139620513127
