Position RDA3 color vapr AnnTemp Iso TempSea MaxTempWarm MinTempCold AnnPre PreWet PreDry predictor correlation
520658 0.00352957427702103 darkred 0.0437421522139205 -0.103576995204045 0.171547699271464 -0.174852720426419 -0.163313191233592 0.100795657118289 0.253549708531363 0.0505704463960724 0.113864630209778 AnnPre 0.253549708531363
520664 0.00358795867779024 darkred 0.0447388982724653 -0.104769163581397 0.17221960189667 -0.176667929266926 -0.165320158159869 0.102164124647821 0.257374733733563 0.0522244980201528 0.112691684341689 AnnPre 0.257374733733563
584589 0.00367360867434258 darkred 0.0262473569550186 -0.0749853120214068 0.147413668071639 -0.178093995001182 -0.137723746801773 0.105153079570796 0.292175662664717 0.123214279101999 0.0530584634419538 AnnPre 0.292175662664717
670573 0.00391783675567881 darkred 0.0508417895353685 -0.120091296942119 0.203844003756748 -0.217538529333299 -0.193742699828143 0.142611161642982 0.337381751256821 0.0803948643705017 0.106667147651866 AnnPre 0.337381751256821
670574 0.00387917114391142 darkred 0.059072264014863 -0.116152743960354 0.189959686879887 -0.20253682858269 -0.194401715395914 0.146952956887563 0.321731870129641 0.0685841619803539 0.103219326261506 AnnPre 0.321731870129641
745492 0.00419672744004443 darkred 0.121514075142405 -0.0625808491354994 0.0133809941394034 -0.0594823340357191 -0.208879987917772 0.190161653561787 0.2162331723916 0.0653432731083232 0.0142279162033101 AnnPre 0.2162331723916
1721253 0.00350935995635026 darkred 0.0879800754341603 0.0178335974387172 0.116654620125998 -0.132433263822522 -0.0770287839921252 0.162422120657982 0.216731384615379 0.0978463301130916 0.0543906640365595 AnnPre 0.216731384615379
1830787 0.00405766865450881 darkred -0.197205484258346 -0.287973385628284 -0.00146309364793223 0.0333632235508151 -0.0835968565798045 -0.303758188334656 -0.124054398625315 -0.181781506009379 0.0523180701505263 MinTempCold 0.303758188334656
1984355 0.00412461737889309 darkred 0.21676519181518 0.230923216475196 -0.0957751070619566 0.0737938943919928 0.0142461831833372 0.294679448644074 0.0645007622148023 0.0541512381708079 -0.0920572927515079 MinTempCold 0.294679448644074
2522752 0.00373297882168795 darkred 0.147863218040798 0.18501830916556 -0.00676072731761806 -0.0679252569254603 0.0427246910258689 0.170247849636245 0.286614754190688 0.330253851700594 -0.0898719552333503 PreWet 0.330253851700594
2618354 0.00373405618150639 darkred 0.154329903785339 0.330621540635766 -0.0688185604952384 0.0108775976775937 0.152387810922562 0.229969475837685 0.152295810326645 0.282811325041484 -0.155519185013328 AnnTemp 0.330621540635766
3871488 0.00463476191508651 darkred 0.172856129083616 0.183176956336153 0.00389732444571209 -0.0886970443832591 0.0234842425771516 0.209788528669923 0.265919693300106 0.265547390964148 -0.109269648703148 AnnPre 0.265919693300106
3964979 0.00354500572662529 darkred 0.130706255040649 0.029401400918457 0.0696088765638531 -0.123980429308005 -0.0890346757116156 0.166547709339586 0.277179415867642 0.159863659714266 -0.0295208982480655 AnnPre 0.277179415867642
3993717 0.00409988966883631 darkred -0.126778506114348 -0.0417937264562541 -0.0934229422646218 0.125870298096046 0.0913304777850024 -0.20632860698671 -0.25807841717873 -0.1354667352469 -0.013406596391272 AnnPre 0.25807841717873
4314654 0.00425369176277615 darkred 0.179230821099628 -0.000258779465209381 0.0906326763784639 -0.128793463631394 -0.181221482588678 0.273286336801352 0.29331463584016 0.108347656033077 0.0519014682887473 AnnPre 0.29331463584016
5180226 0.0037431308962818 darkred 0.109260056300774 -0.136327316052483 0.067445532898602 -0.138987995023917 -0.277887705163816 0.186986763854785 0.341167961479366 0.124582354575217 0.0169045601145825 AnnPre 0.341167961479366
5259262 0.00436877301249541 darkred 0.065582827785189 -0.0877958530747825 0.0862337996704231 -0.132300555285082 -0.190504414366528 0.139530245105692 0.288792685637806 0.122751788522524 0.0377938428961621 AnnPre 0.288792685637806
5411567 0.0037304010331716 darkred 0.167749663079295 0.0187407023742704 0.0187242922226275 -0.113455591072885 -0.159537026609744 0.228488397060644 0.386605797635542 0.243957367450847 -0.0844847206905562 AnnPre 0.386605797635542
5731375 0.00379501245916366 darkred 0.142769696375719 0.336853827034211 -0.0472906918517598 -0.0367813727073934 0.212459989583339 0.144961137594766 0.190769997978854 0.393100311126178 -0.162128803620608 PreWet 0.393100311126178
5731378 0.00398701402522931 darkred 0.148537250651559 0.335857919214526 -0.0453549974619265 -0.0412191872488327 0.207221453363345 0.150475188920011 0.200730889027549 0.39852595566526 -0.163279526026378 PreWet 0.39852595566526
5868859 0.00366506731076803 darkred -0.144310655901263 -0.348044896678213 0.102491600589291 -0.0582888553561825 -0.202794274991135 -0.180112779985428 -0.0681764886672367 -0.242342166306848 0.171869050109802 AnnTemp 0.348044896678213
5905242 0.00414521563338574 darkred -0.236472753791024 -0.391727676991188 0.148487654005745 -0.117191999040923 -0.173324461210725 -0.298781404824372 0.00703989853783324 -0.165676526671112 0.120084624064897 AnnTemp 0.391727676991188
5907498 0.00405665523982441 darkred 0.284690449592694 0.262802523621401 -0.268863113025489 0.211215362185632 0.0259367393500298 0.273274935191889 -0.0632269612045391 0.0454115616955087 -0.148779872788807 vapr 0.284690449592694
5957625 0.00351972000126641 darkred 0.0925589161698625 -0.0458183598496068 0.119148653931016 -0.133677353860369 -0.129638563604121 0.133978831656234 0.244164755145235 0.0617868548538527 0.0758883034372344 AnnPre 0.244164755145235
6154811 0.0049992088303822 darkred -0.268824506017011 -0.0741678528650939 0.0930838409049312 -0.0239389126439037 0.148141751619497 -0.284631838690758 -0.160528668003959 -0.0869909414805711 0.0438077219960645 MinTempCold 0.284631838690758
6505346 0.00407619384036581 darkred 0.10774115807188 0.0263313563070528 0.164722874493409 -0.176053414131686 -0.114291086693907 0.227903404912784 0.253902148039744 0.123894784379409 0.0954577514954854 AnnPre 0.253902148039744
6929300 0.00352477895171945 darkred 0.269504326714445 0.193203275591575 -0.246108848053267 0.180651691521379 -0.0309449536997731 0.264517097803933 0.047113760870692 0.0628183852989377 -0.19584642614124 vapr 0.269504326714445
6930085 0.00458563717231988 darkred 0.180289718347178 0.125562293613852 0.0219589903032718 -0.0692500501301454 -0.0457704377962339 0.238100173894434 0.303496425496828 0.204191856045921 -0.0524457636617595 AnnPre 0.303496425496828
7106864 0.0035656248062361 darkred 0.299963337529456 0.142775059805666 0.0386258129614625 -0.134092126532202 -0.0613646441628583 0.287623889347511 0.394113932432442 0.306517372047793 -0.0818676672683322 AnnPre 0.394113932432442
7175059 0.0038478780149463 darkred 0.0529348695793022 -0.0692120657614975 0.259609271532567 -0.266659518313713 -0.134199628147338 0.13200527373079 0.370375354633923 0.138345862484524 0.107349486604703 AnnPre 0.370375354633923
7175070 0.00406224499515238 darkred 0.0628125947897939 -0.0414573665361639 0.282005301676447 -0.283479562083891 -0.117219630881639 0.157909213453361 0.372327181610826 0.145340011912192 0.114603542488443 AnnPre 0.372327181610826
